SRC,TGT,VOT
2726,3810,-1
4103,3810,-1
3387,3810,-1
6947,3810,-1
388,3810,-1
7523,3810,-1
10341,3810,-1
1861,3810,-1
564,3810,0
6412,3810,0
3109,3810,0
5953,3810,0
9845,3813,1
5075,3813,1
5906,3813,1
6957,3813,1
4220,3813,1
10260,3813,1
509,3813,1
6010,3813,1
564,3813,1
690,3813,1
5009,3813,1
3415,3813,1
10884,3813,1
8087,3813,1
1233,3813,1
5997,3813,1
1775,3813,1
6947,3813,-1
9556,3813,-1
3109,3813,-1
8533,3813,-1
6413,3813,-1
8985,3813,0
0,3813,0
6286,3817,1
2428,3817,1
3452,3817,1
607,3817,1
8063,3817,1
9502,3817,1
5230,3817,1
4647,3817,1
2182,3817,1
9304,3817,1
9641,3817,1
4916,3817,1
3785,3817,1
7989,3817,1
2182,3817,1
8754,3817,1
1906,3817,1
10675,3825,1
6461,3825,1
789,3825,1
9767,3825,1
267,3825,1
5442,3825,1
8508,3825,1
38,3825,1
2428,3825,1
2829,3825,1
8533,3825,1
8485,3825,1
3810,3825,1
6370,3825,1
5906,3825,1
564,3825,1
2931,3825,1
9324,3825,1
8803,3825,1
1233,3825,1
2494,3825,1
5919,3825,1
7315,3825,1
585,3825,1
3792,3825,1
2099,3825,1
6957,3825,1
6146,3825,1
4883,3825,1
5075,3825,1
1128,3825,1
11019,3825,1
4581,3825,1
10263,3825,1
5324,3825,-1
1267,3825,-1
4060,3825,0
6957,3837,1
9767,3837,1
8207,3837,1
6535,3837,1
7315,3837,1
6370,3837,1
5906,3837,1
564,3837,1
4060,3837,1
3429,3837,1
6412,3837,1
3587,3837,1
38,3837,1
2829,3837,1
9324,3837,1
1128,3837,1
9641,3837,1
2428,3837,1
8930,3837,1
4794,3837,1
509,3837,1
4046,3837,0
1267,3837,0
9324,3925,1
690,3925,1
6370,3925,1
3294,3925,1
6872,3925,1
6412,3925,1
4046,3925,1
5906,3925,1
5919,3925,1
662,3925,1
3429,3925,1
564,3925,1
7315,3925,1
3940,3925,1
3627,3925,1
8207,3925,1
2428,4046,1
4060,4046,1
564,4046,1
3415,4046,1
3333,4046,1
8985,4046,1
8207,4046,1
9424,4046,1
1267,4046,1
6957,4046,1
8234,4046,1
2101,4046,1
7088,4046,1
7315,4046,1
3587,4046,1
662,4046,1
900,4046,1
11019,4046,1
38,4046,1
2872,4046,1
4953,4046,1
6146,4046,1
3132,4046,1
1906,4046,1
4536,4046,1
9767,4046,1
3810,4046,1
9324,4046,1
6412,4046,1
8485,4046,1
509,4046,1
789,4046,1
7372,4046,1
1894,4046,1
5324,4046,1
10884,4046,1
1128,4046,1
2494,4046,1
2278,4046,1
4883,4046,1
7052,4046,1
6370,4046,1
4477,4046,1
267,4046,1
1082,4046,1
8569,4046,1
3825,4046,1
5919,4046,1
2520,4046,1
10192,4046,1
6412,4058,1
9767,4058,1
9324,4058,1
662,4058,1
6957,4058,1
3810,4058,1
6535,4058,1
7372,4058,1
2428,4058,1
8985,4058,1
3587,4058,1
38,4058,1
3294,4058,1
4103,4058,1
1233,4058,1
8665,4058,1
9845,4058,1
5906,4058,1
5324,4058,1
7315,4058,1
6370,4058,1
1128,4058,1
564,4058,1
3429,4058,1
8485,4058,1
9511,4058,1
5919,4058,1
9641,4058,1
7088,4058,1
8930,4058,1
690,4058,1
3415,4060,1
2967,4060,1
6323,4060,1
3990,4060,1
9324,4060,1
607,4060,1
9641,4060,1
4231,4060,1
671,4060,1
6286,4060,1
4647,4060,1
6412,4060,1
6323,4060,1
10263,4060,1
6790,4060,1
4985,4060,1
1102,4060,1
5466,4060,-1
10609,4060,-1
38,4060,-1
2428,4060,0
10675,4089,1
3579,4089,1
2214,4089,1
4046,4089,1
9324,4089,1
1128,4089,1
5324,4089,1
7598,4089,1
6412,4089,1
8115,4089,1
6370,4089,1
10092,4089,1
10741,4089,1
2901,4089,1
3825,4089,1
509,4089,1
564,4089,1
4700,4089,1
3657,4089,1
3429,4089,1
5009,4089,1
5906,4089,-1
6947,4089,-1
1267,4089,-1
690,4089,-1
6957,4089,0
8985,4089,0
0,4131,1
9233,4131,1
6355,4131,1
7552,4131,1
5230,4131,1
6380,4131,1
8710,4131,1
6370,4131,1
2150,4131,1
4916,4131,1
2428,4131,1
8063,4131,1
9532,4131,1
4779,4131,1
607,4131,1
1082,4131,1
5466,4131,-1
8234,4131,-1
10344,4146,1
9502,4146,1
2428,4146,1
4581,4146,1
38,4146,1
7989,4146,1
4131,4146,1
4916,4146,1
3990,4146,1
10361,4146,1
6323,4146,1
5442,4220,1
6535,4220,1
1587,4220,1
10192,4220,1
5230,4220,1
3294,4220,1
4046,4220,1
6957,4220,1
2107,4220,1
690,4220,1
6370,4220,1
38,4220,1
564,4220,1
6412,4220,1
8125,4220,1
6015,4220,1
10388,4220,1
1128,4220,1
3657,4220,1
10219,4220,1
3429,4220,1
6947,4220,-1
5906,4220,-1
1267,4220,-1
3412,4220,-1
5230,4231,1
6610,4231,1
6323,4231,1
10192,4231,1
9916,4231,1
8063,4231,1
3817,4231,1
1082,4231,1
4647,4231,1
9304,4231,1
38,4231,1
6370,4231,1
1022,4231,1
3415,4231,1
2182,4231,1
10501,4231,1
6535,4231,1
6667,4231,1
8234,4231,1
510,4231,1
3579,4231,1
1906,4231,1
7989,4231,1
1751,4231,1
10609,4231,-1
671,4231,-1
5466,4231,-1
5055,4231,-1
607,4261,1
4967,4261,1
0,4261,-1
5230,4261,1
5865,4261,1
2428,4261,1
4273,4261,1
9502,4261,1
1821,4261,1
6355,4261,1
6286,4261,1
6668,4261,1
5566,4261,1
4046,4420,1
4046,4420,1
7163,4420,1
8787,4420,1
6535,4420,1
3294,4420,1
8628,4420,1
6412,4420,1
7088,4420,1
662,4420,1
6161,4420,1
3825,4420,1
564,4420,1
2805,4420,1
9502,4420,1
8207,4420,1
5901,4420,1
10260,4420,1
4103,4420,1
2101,4420,1
1267,4420,1
8087,4420,1
6957,4420,1
8586,4420,1
8485,4420,1
9767,4420,1
8550,4420,1
1906,4420,1
8985,4420,1
3457,4420,1
4581,4420,1
8203,4420,1
11351,4420,1
8234,4420,1
8533,4420,1
4288,4420,1
3657,4420,1
8759,4420,1
5906,4420,1
671,4420,1
10452,4420,1
8930,4420,1
4859,4420,1
5919,4420,1
9047,4420,1
2750,4420,1
9298,4420,-1
6947,4420,-1
510,4429,1
1952,4429,1
3037,4429,1
2428,4429,1
6535,4429,1
6370,4429,1
5906,4429,1
38,4429,1
2182,4429,1
9163,4429,1
3810,4429,1
4056,4429,1
6146,4429,1
4231,4429,1
6957,4429,1
789,4429,1
1906,4429,1
10738,4429,1
8883,4525,1
2428,4525,1
9641,4525,1
2150,4525,1
5566,4525,1
9502,4560,1
8710,4560,1
4261,4560,1
7289,4560,1
3026,4560,1
817,4560,1
7552,4647,1
5230,4647,1
7289,4647,1
8063,4647,1
6412,4647,1
2967,4647,1
8533,4647,1
2150,4647,1
6323,4647,1
5930,4647,1
2534,4647,1
607,4647,1
4779,4647,1
8754,4647,1
4877,4647,1
1082,4647,1
9641,4647,1
10675,4789,1
3429,4789,1
8207,4789,1
6370,4789,1
6535,4789,1
4953,4789,1
4046,4789,1
6412,4789,1
5906,4789,1
9767,4789,1
564,4789,1
3457,4789,1
38,4789,1
7095,4789,1
509,4789,1
5919,4789,1
1128,4789,1
3077,4789,1
690,4789,1
6957,4789,1
6947,4789,-1
8234,4807,-1
4967,4807,1
2805,4807,1
2254,4807,1
3452,4807,1
2607,4807,1
5230,4807,1
10192,4807,1
7289,4807,1
1964,4807,1
4261,4807,1
4757,4807,1
4273,4807,1
2967,4807,1
9532,4807,1
4883,4807,1
0,4849,1
607,4849,1
5257,4849,1
3579,4849,1
7989,4849,1
3026,4849,1
4953,4859,1
6370,4859,1
6535,4859,1
662,4859,1
2428,4859,1
3294,4859,1
5906,4859,1
38,4859,1
2520,4859,1
564,4859,1
900,4859,1
8234,4859,1
7680,4859,1
7677,4859,1
10344,4859,1
7315,4859,1
8391,4859,1
8930,4859,1
11000,4859,1
4046,4859,1
10192,4859,1
10884,4859,1
2214,4859,1
6957,4859,1
9767,4859,1
690,4859,1
2382,4859,1
4998,4859,1
10804,4859,-1
1267,4859,-1
9511,4859,-1
5442,4859,-1
7095,4859,-1
509,4859,-1
9641,4859,-1
9047,4859,-1
8985,4859,0
4103,4859,0
3825,4859,0
3727,4859,0
4273,4700,1
1775,4700,1
4231,4700,1
1246,4700,1
2494,4700,1
8207,4700,1
7193,4700,1
9845,4700,1
4967,4700,1
251,4700,1
10501,4700,1
2428,4700,1
1082,4700,1
5906,4700,1
6370,4700,1
2182,4700,1
5230,4700,1
2534,4700,1
6412,4700,1
3810,4700,1
4536,4700,1
5466,4700,-1
0,4700,-1
0,4700,-1
0,4700,-1
0,4700,-1
0,4700,-1
9502,4916,1
1319,4916,1
2583,4916,1
6323,4916,1
5230,4916,1
8732,4916,1
2428,4916,1
4779,4916,1
10501,4916,1
4261,4916,1
5271,4916,1
5055,4916,1
4581,4916,1
7417,4916,1
9641,4916,1
7289,4916,1
5466,4916,1
564,4931,1
10219,4931,1
8063,4931,1
1894,4931,1
4046,4931,1
5906,4931,1
6957,4931,1
7491,4931,1
564,4931,1
8787,4931,1
8875,4931,1
9504,4931,1
10192,4931,1
3457,4931,1
2750,4931,1
6161,4931,1
9502,4931,1
662,4931,1
38,4931,1
3436,4931,1
4953,4931,1
6010,4931,1
8985,4931,1
4582,4931,1
0,4931,0
4967,4938,1
607,4938,1
9641,4938,1
4916,4938,1
3676,4938,1
5466,4938,1
8207,4938,1
2967,4938,1
3651,4938,1
6323,4938,1
8896,4938,1
6535,4938,1
1756,4938,1
1775,4938,1
2850,4938,1
11360,4938,1
9047,4938,1
4647,4938,1
1637,4938,1
6620,4938,1
2583,4938,1
0,4953,1
5230,4953,1
607,4953,1
2428,4953,1
9502,4953,1
38,4953,1
1775,4953,1
2182,4953,1
3990,4953,1
10501,4953,1
10967,4953,1
3579,4953,1
7372,4953,1
4916,4953,1
1906,4953,1
5906,4953,1
1082,4953,1
4883,4953,1
581,4953,1
5466,4953,-1
671,4953,0
6286,4998,1
607,4998,1
4916,4998,1
5230,4998,1
6323,4998,1
2428,4998,1
9502,4998,1
6161,4998,1
2182,4998,1
6412,4998,1
10501,4998,1
5055,4998,1
8063,4998,1
3990,4998,1
9304,4998,1
10344,4998,1
4655,4998,1
5466,4998,1
38,4998,1
2494,5075,1
1894,5075,1
5906,5075,1
4700,5075,1
6535,5075,1
10675,5075,1
9424,5075,1
2182,5075,1
1267,5075,1
5230,5075,1
1775,5075,1
4231,5075,1
3676,5075,1
4883,5075,1
5466,5075,-1
4916,5075,-1
1082,5075,0
2107,5094,1
3294,5094,1
4046,5094,1
5930,5094,1
5906,5094,1
564,5094,1
38,5094,1
10556,5094,1
7523,5094,1
8930,5094,1
6957,5094,1
3429,5094,1
6015,5094,1
8985,5094,1
0,5094,0
9511,5144,1
1267,5144,1
8628,5144,1
564,5144,1
3657,5144,1
4046,5144,1
9767,5144,1
8985,5144,1
3457,5144,1
4647,5144,1
3724,5144,1
2850,5144,1
2829,5144,1
11022,5144,1
5906,5144,1
5919,5144,1
3825,5144,1
7899,5144,1
662,5144,1
4859,5144,1
2541,5144,1
6412,5150,1
3294,5150,1
10675,5150,1
662,5150,1
4046,5150,1
2107,5150,1
10134,5150,1
6957,5150,1
8115,5150,1
564,5150,1
10126,5150,1
9889,5150,1
2182,5150,1
8875,5150,1
3825,5150,1
7523,5150,1
5906,5150,1
5726,5150,1
6015,5150,1
8932,5150,1
3727,5150,1
4103,5150,-1
4558,5150,-1
3825,5150,0
6323,5154,1
671,5154,1
4060,5154,1
9047,5154,1
4231,5154,1
10192,5154,1
1082,5154,1
2428,5154,1
9502,5154,1
38,5154,1
10219,5154,-1
6286,5154,-1
607,5154,0
671,5154,0
5230,5271,1
9048,5271,1
2428,5271,1
607,5271,1
3026,5271,1
10219,5302,1
6535,5302,1
4046,5302,1
8985,5302,1
8787,5302,1
6667,5302,1
10596,5302,1
5906,5302,1
564,5302,1
3457,5302,1
3657,5302,1
38,5302,1
10675,5302,1
6412,5324,1
4058,5324,1
9767,5324,1
662,5324,1
6957,5324,1
1894,5324,1
8114,5324,1
3452,5324,1
4060,5324,1
2967,5324,1
1267,5324,1
3810,5324,1
6535,5324,1
7315,5324,1
2520,5324,1
10192,5324,1
9047,5324,1
6146,5324,1
8985,5324,1
3587,5324,1
7372,5324,1
2428,5324,1
38,5324,1
10341,5324,1
5442,5324,1
2101,5324,1
6323,5324,1
2931,5324,1
4046,5324,1
6980,5324,1
5906,5324,1
817,5324,1
2214,5324,1
900,5324,1
251,5324,1
922,5324,1
9203,5324,1
5919,5324,1
546,5324,1
2494,5324,1
6370,5324,1
4700,5324,1
4536,5324,1
564,5324,1
267,5324,1
11359,5324,1
3657,5324,1
4883,5324,1
3429,5324,1
8485,5324,1
9511,5324,1
3415,5324,1
3925,5324,1
9641,5324,1
7088,5324,1
8207,5324,1
4953,5324,1
75,5324,-1
4103,5324,-1
10191,5324,-1
2277,5324,-1
8930,5324,-1
3676,5324,0
10219,5247,1
4046,5247,1
685,5247,1
8207,5247,1
564,5247,1
6535,5247,1
251,5247,1
5906,5247,1
38,5247,1
6140,5247,1
8985,5247,1
1267,5247,1
523,5247,1
3657,5247,1
10741,5247,1
3294,5247,1
10134,5247,1
2924,5247,1
5230,5442,1
9767,5442,1
6957,5442,1
6610,5442,1
5906,5442,1
3810,5442,1
38,5442,1
2182,5442,1
1246,5442,1
2901,5442,1
6412,5442,1
251,5442,1
6370,5442,1
10775,5442,1
8533,5442,1
2494,5442,1
596,5442,1
5953,5442,1
9203,5442,1
9553,5442,1
2967,5442,1
662,5442,1
671,5442,1
7677,5442,1
6535,5442,1
1267,5442,-1
5230,5257,1
1964,5257,1
5466,5257,1
5566,5257,1
10501,5257,1
8710,5257,1
38,5257,1
4261,5257,1
3131,5640,1
3749,5640,1
564,5640,1
8787,5640,1
8569,5640,1
4046,5640,1
5906,5640,1
10192,5640,1
10741,5640,1
251,5640,1
1267,5640,-1
7462,5640,-1
0,5758,1
607,5758,1
9641,5758,1
9304,5758,1
6286,5758,1
4916,5758,1
3579,5758,1
9502,5758,1
7989,5758,1
4273,5758,1
4967,5865,1
817,5865,1
4523,5865,1
4003,5865,1
6146,5865,1
8710,5865,1
4261,5865,1
5169,5865,1
7289,5865,1
5055,5865,1
2277,5865,1
607,5865,1
9845,5865,1
1319,5865,1
4273,5865,1
4581,5865,1
4916,5865,1
4003,5892,1
4967,5892,1
4273,5892,1
7743,5892,1
6323,5901,1
5230,5901,1
6355,5901,1
4273,5901,1
3452,5901,1
607,5901,1
6412,5901,1
4647,5901,1
4967,5901,1
4916,5901,1
5466,5901,1
1834,5901,1
2583,5901,1
11022,5930,1
690,5930,1
509,5930,1
3436,5930,1
4046,5930,1
564,5930,1
251,5930,1
8586,5930,1
4647,5930,1
2520,5930,1
5230,5930,1
5919,5930,1
10192,5930,1
3657,5930,1
4859,5930,1
2583,5930,1
10741,5930,1
7113,5930,1
5906,5930,1
9502,5930,1
3429,5930,1
6957,5930,1
3457,5930,1
6010,5930,1
10341,5930,1
38,5930,1
6412,5930,1
8930,5930,1
6015,5930,1
1267,5930,-1
7462,5930,-1
6947,5930,-1
1906,5953,1
6957,5953,1
9163,5953,1
2182,5953,1
908,5953,1
10501,5953,1
6370,5953,1
3817,5953,1
7899,5953,1
8339,5953,1
1267,5953,1
2872,5953,1
5442,5953,1
251,5953,1
4131,5953,1
4103,5953,1
4916,5953,1
509,6010,1
9504,6010,1
685,6010,1
9845,6010,1
8875,6010,1
7899,6010,1
564,6010,1
6957,6010,1
8115,6010,1
3579,6010,1
2471,6010,1
2107,6010,1
7003,6010,1
6015,6010,1
7523,6010,1
5906,6010,1
2182,6010,1
3294,6010,1
6140,6010,1
10026,6010,1
4953,6010,1
8932,6010,1
5150,6010,1
2000,6010,1
4700,6010,1
4730,6010,1
8087,6010,1
2583,6010,1
5930,6010,1
8063,6010,1
10738,6010,1
38,6010,1
1050,6010,1
2924,6010,1
5769,6010,1
1894,6010,1
6370,6010,1
5055,6015,1
4046,6015,1
10192,6015,1
6957,6015,1
3429,6015,1
2214,6015,1
9203,6015,1
38,6015,1
1894,6015,1
5906,6015,1
5865,6015,1
5230,6015,1
6370,6015,1
564,6015,1
7315,6015,1
9324,6015,1
509,6015,1
6947,6015,-1
1267,6015,-1
10741,6016,1
5906,6016,1
5009,6016,1
11136,6016,1
6886,6016,1
4220,6016,1
3333,6016,1
4558,6016,1
7523,6016,1
6015,6016,1
6140,6016,1
6370,6016,1
7088,6016,-1
10219,6067,1
5919,6067,1
3680,6067,1
3294,6067,1
9502,6067,1
2924,6067,1
564,6067,1
4046,6067,1
2182,6067,1
38,6067,1
5906,6067,1
8985,6067,1
8257,6067,1
7523,6067,1
3457,6067,1
4231,6146,1
3037,6146,1
1267,6146,1
2520,6146,1
4883,6146,1
2805,6146,1
251,6146,1
6957,6146,1
6370,6146,1
2494,6146,1
2333,6146,1
4273,6146,1
10040,6146,1
2428,6146,1
10501,6146,1
6790,6146,1
5906,6146,1
173,6146,1
38,6146,1
7899,6146,1
2967,6146,1
9047,6146,1
4131,6146,1
9641,6146,1
0,6149,1
5230,6149,1
6323,6149,1
10219,6149,1
607,6149,1
1082,6149,1
11265,6149,1
6370,6149,1
6620,6149,1
2583,6149,1
4231,6149,1
10501,6149,1
6412,6149,1
2182,6149,1
1775,6149,1
4060,6149,1
38,6161,1
6370,6161,1
2520,6161,1
4700,6161,1
4231,6161,1
5906,6161,1
6957,6161,1
4967,6161,1
8930,6161,1
2428,6161,1
1775,6161,1
4916,6161,1
10738,6161,1
6668,6161,1
10501,6161,1
6790,6161,1
5466,6161,-1
3037,6161,0
6412,6238,1
3333,6238,1
1834,6238,1
251,6238,1
1894,6238,1
2214,6238,1
6947,6238,1
5230,6238,1
3657,6238,1
10192,6238,1
6370,6238,1
5906,6238,1
3457,6238,1
2494,6238,1
3429,6238,1
6010,6238,1
6847,6238,1
8586,6238,1
6678,6238,1
4046,6238,1
690,6238,1
9556,6238,1
8207,6238,1
9324,6238,1
38,6238,1
564,6238,1
8985,6238,1
10219,6271,1
4046,6271,1
6535,6271,1
38,6271,1
5906,6271,1
2924,6271,1
7095,6271,1
10134,6271,1
8930,6271,1
564,6271,1
8234,6286,1
4273,6286,1
3452,6286,1
607,6286,1
3676,6286,1
6760,6286,1
4003,6286,1
1319,6286,1
8063,6286,1
9048,6286,1
5531,6286,1
0,6323,1
0,6323,1
0,6323,1
0,6323,1
0,6323,1
0,6323,1
0,6323,1
0,6323,1
0,6323,1
0,6323,1
0,6323,1
8063,6370,1
9641,6370,1
9502,6370,1
5230,6370,1
7552,6370,1
4916,6370,1
7989,6370,1
607,6370,1
10501,6370,1
2805,6370,1
6412,6370,1
4273,6370,1
2428,6370,1
5930,6370,1
2534,6370,1
8754,6370,1
9662,6370,1
3132,6370,1
5466,6404,1
4131,6404,1
8391,6404,1
9502,6404,1
2428,6404,1
1964,6404,1
6412,6404,1
607,6412,1
5230,6412,1
10122,6412,1
5055,6412,1
4647,6412,1
2428,6412,1
3817,6412,1
10192,6412,1
1964,6412,1
8533,6412,1
6273,6412,1
3785,6412,1
6370,6412,1
7989,6412,1
2182,6412,1
2805,6412,1
9304,6412,1
4231,6412,1
1082,6412,1
1246,6412,1
4916,6412,1
6620,6412,1
8754,6412,1
3990,6412,1
10501,6412,1
3026,6412,1
8063,6412,1
1637,6412,1
6610,6412,1
1775,6412,1
9502,6487,1
4757,6487,1
8063,6487,1
38,6487,1
7758,6487,1
5566,6487,1
10501,6487,1
4261,6487,1
38,6535,1
10344,6535,1
2428,6535,1
11265,6535,1
9845,6535,1
4231,6535,1
6323,6535,1
1246,6535,1
10219,6535,1
5055,6535,1
9047,6535,1
6412,6535,1
607,6535,1
1821,6535,1
3990,6535,1
6790,6535,1
1082,6535,1
5466,6535,1
9502,6535,1
4060,6535,1
3294,6535,1
6286,6535,1
4273,6535,1
10675,6535,1
10192,6535,1
6146,6535,1
10341,6535,-1
8533,6535,-1
0,6579,1
8234,6579,1
6286,6579,1
2150,6579,1
7592,6579,1
3579,6579,1
1082,6579,1
5257,6579,1
3026,6579,1
5271,6579,1
4523,6579,1
5935,6579,1
6412,6579,1
9502,6579,1
7743,6579,1
1323,6579,1
607,6579,1
4779,6579,1
10388,6579,1
10557,6579,1
1760,6580,1
8682,6580,1
2428,6580,1
9502,6580,1
6620,6580,1
4916,6580,1
1775,6580,1
5466,6580,1
2583,6580,1
5930,6580,1
3990,6580,1
8413,6580,1
4273,6580,1
7417,6580,1
5230,6610,1
2805,6610,1
4647,6610,1
4273,6610,1
7552,6610,1
607,6610,1
1082,6610,1
9304,6610,1
671,6610,1
6323,6610,1
4916,6610,1
2967,6610,1
6286,6610,1
2534,6610,1
10501,6610,1
3132,6610,1
6412,6610,1
2254,6610,1
9641,6610,1
4131,6610,1
6370,6610,1
8086,6610,1
9502,6610,1
2428,6610,1
1637,6610,1
10192,6610,1
8710,6610,1
817,6610,1
38,6610,1
4131,6620,1
4916,6620,1
3132,6620,1
7552,6620,1
8234,6620,1
2583,6620,1
3026,6620,1
6412,6620,1
5230,6620,1
2428,6620,1
817,6620,1
4273,6620,1
7989,6620,1
6610,6620,1
1637,6620,1
4231,6620,1
8930,6620,1
3990,6620,1
6370,6620,1
6286,6667,1
3687,6667,1
817,6667,1
607,6667,1
6355,6667,1
743,6667,1
1319,6667,1
5865,6667,1
4273,6667,1
7289,6667,1
4261,6667,1
4536,6667,1
3452,6667,1
7899,6770,1
5906,6770,1
6535,6770,1
4103,6770,1
3727,6770,1
3109,6770,1
10379,6770,1
2000,6770,1
6010,6770,1
6148,6770,1
1267,6770,1
4859,6770,1
11025,6770,1
4046,6770,1
10738,6770,1
11000,6770,1
2428,6770,1
564,6770,1
2837,6770,1
2182,6770,1
3825,6770,1
662,6770,1
10914,6770,1
5997,6770,1
8898,6770,1
2541,6770,1
3102,6770,1
5010,6770,1
4558,6770,1
38,6770,1
1050,6770,1
1860,6770,1
6370,6770,1
10344,6770,1
3774,6770,1
11351,6770,1
5919,6770,1
3680,6770,1
8485,6770,1
9504,6770,1
509,6770,1
5271,6790,1
3347,6790,1
9845,6790,1
6355,6790,1
6323,6790,1
6286,6790,1
4647,6790,1
2182,6790,1
8754,6790,1
607,6790,1
1082,6790,1
2428,6790,1
4231,6790,1
4060,6790,1
9304,6790,1
5230,6790,1
6412,6790,1
4916,6790,1
38,6790,1
3415,6790,1
8063,6790,1
3785,6790,1
5466,6790,-1
8234,6790,-1
3810,6957,1
10596,6957,1
5478,6957,1
6370,6957,1
10741,6957,1
2494,6957,1
38,6957,1
509,6957,1
6535,6957,1
1460,6957,1
4953,6957,1
3429,6957,1
4046,6957,1
10192,6957,1
9767,6957,1
3837,6957,1
3738,6957,1
5906,6957,1
8087,6957,1
1267,6957,1
662,6957,1
6015,6957,1
11022,6957,1
564,6957,1
3457,6957,1
5230,6957,1
5865,6957,1
9203,6957,1
1128,6957,1
3333,6957,1
8985,6957,1
2520,6957,1
6980,6957,1
466,6957,1
8063,6957,1
251,6957,1
7524,6957,1
3291,6957,1
5930,6957,1
4967,6957,1
9047,6957,1
6323,6957,1
3579,6957,1
2428,6957,1
8669,6957,1
7693,6957,1
9504,6957,1
9641,6957,1
5150,6957,1
4700,6957,1
4070,6957,1
690,6957,1
8930,6957,1
4010,6957,1
203,6957,1
8115,6957,1
7899,6957,1
4859,6957,1
3131,6957,1
3473,6957,1
9324,6957,1
1906,6957,1
7598,6957,1
4103,6957,-1
6947,6957,-1
8932,6957,-1
7680,6957,-1
7095,6957,-1
9382,6957,-1
3077,6957,-1
8925,6957,-1
8191,6957,-1
10804,6957,-1
10554,6957,-1
10134,6957,-1
3817,6957,-1
0,6957,-1
10219,6957,-1
1086,6957,-1
10341,6957,0
7990,6957,0
7512,6957,0
5257,6980,1
4103,6980,1
6667,6980,1
10192,6980,1
4046,6980,1
3027,6980,1
690,6980,1
1894,6980,1
6957,6980,1
8379,6980,1
9203,6980,1
6370,6980,1
564,6980,1
7315,6980,1
6947,6980,-1
5901,6980,-1
5906,6980,0
6370,7052,1
5466,7052,1
6323,7052,1
1775,7052,1
9502,7052,1
1906,7052,1
1082,7052,1
2805,7052,1
4916,7052,1
607,7052,1
11178,7052,1
4060,7052,1
6286,7052,1
9047,7052,1
5154,7052,1
4231,7052,1
8234,7052,1
10675,7052,1
10192,7052,1
4967,7052,1
4647,7052,1
8485,7052,1
8063,7052,1
8930,7052,1
2182,7052,1
2428,7052,1
9641,7052,1
38,7052,1
3810,7052,1
1246,7052,1
9889,7052,1
2805,7092,1
267,7092,1
9641,7092,1
5230,7092,1
607,7092,1
10219,7092,1
3026,7092,1
6370,7092,1
3990,7092,1
6323,7092,1
9532,7092,1
2428,7092,1
38,7092,1
1082,7092,1
1964,7092,1
6286,7092,1
5466,7092,1
4273,7092,1
1775,7092,1
2182,7092,1
4916,7092,1
6412,7092,1
667,7092,1
4647,7092,1
8754,7092,1
9502,7092,1
5906,7092,1
3785,7092,1
3505,7092,1
5930,7092,1
10501,7092,1
7989,7092,1
3131,7092,1
1246,7092,1
5771,7092,-1
5517,7092,0
6323,7099,1
9502,7099,1
5230,7099,1
2150,7099,1
5566,7099,1
4953,7163,1
6323,7163,1
1775,7163,1
6790,7163,1
9641,7163,1
2829,7163,1
5055,7163,1
6610,7163,1
5906,7163,1
1756,7163,1
607,7163,1
1102,7163,1
4916,7163,1
4231,7163,1
6760,7163,1
1906,7163,1
6370,7163,1
5230,7163,1
4273,7163,1
3452,7163,1
5834,7163,1
4967,7163,1
8896,7163,1
2583,7163,1
8930,7163,1
5466,7163,-1
3810,7193,1
251,7193,1
2494,7193,1
4231,7193,1
6957,7193,1
9502,7193,1
8207,7193,1
4056,7193,1
5906,7193,1
3026,7193,1
1775,7193,1
4536,7193,1
9424,7237,1
1082,7237,1
5906,7237,1
1894,7237,1
1775,7237,1
6370,7237,1
1246,7237,1
4231,7237,1
4916,7237,1
5055,7237,1
7193,7237,1
3604,7237,1
10361,7237,1
6412,7237,1
1526,7237,1
5466,7237,1
3810,7237,1
6323,7237,1
2333,7237,1
173,7237,1
6668,7237,1
4883,7237,1
5252,7237,1
607,7289,1
8710,7289,1
4523,7289,1
4655,7289,1
6146,7289,1
10219,7318,1
1267,7318,1
6535,7318,1
251,7318,1
4089,7318,1
5230,7318,1
2805,7318,1
662,7318,1
564,7318,1
8087,7318,1
4046,7318,1
9502,7318,1
8063,7318,1
8985,7318,1
6412,7318,1
3457,7318,1
4647,7318,1
4581,7318,1
2382,7318,1
3657,7318,1
5531,7318,1
5906,7318,1
8930,7318,1
5144,7318,1
38,7318,1
4953,7318,1
2541,7318,1
6412,7524,1
8115,7524,1
251,7524,1
3825,7524,1
2000,7524,1
564,7524,1
7391,7524,1
2182,7524,1
2867,7524,1
4916,7524,1
3429,7524,1
5906,7524,1
10192,7524,1
6957,7524,1
4046,7524,1
1246,7524,1
8485,7524,1
6535,7524,1
2505,7524,1
2576,7524,1
3657,7524,1
5075,7524,1
2750,7524,1
8087,7524,1
3925,7524,1
5892,7524,1
8965,7524,1
7417,7524,1
8875,7524,1
8018,7524,1
5919,7524,1
7402,7524,1
6370,7524,1
6947,7524,-1
4103,7524,-1
2214,7524,-1
2837,7524,-1
985,7524,-1
8018,7524,0
1267,7524,0
2837,7524,0
7523,7524,0
4967,7372,1
9845,7372,1
8985,7372,1
2520,7372,1
2101,7372,1
4953,7372,1
6957,7372,1
4046,7372,1
38,7372,1
3810,7372,1
509,7372,1
6412,7372,1
1128,7372,1
2428,7372,1
6370,7372,1
5230,7372,1
